"","propertyToResolve","resolveTo","uid","format.status.","format.Exiftool.7.74.","format.Jhove.1.5.","format.file.utility.5.03.","format.Droid.3.0.","format.NLNZ.Metadata.Extractor.3.4GA.","format.ffident.0.2.","format.OIS.XML.Metadata.0.2.","mimetype.status.","mimetype.Exiftool.7.74.","mimetype.Jhove.1.5.","mimetype.file.utility.5.03.","mimetype.Droid.3.0.","mimetype.NLNZ.Metadata.Extractor.3.4GA.","mimetype.ffident.0.2.","mimetype.OIS.XML.Metadata.0.2.","puid.status.","puid.Droid.3.0.","format_version.status.","format_version.Exiftool.7.74.","format_version.Jhove.1.5.","format_version.file.utility.5.03.","format_version.Droid.3.0.","format_version.NLNZ.Metadata.Extractor.3.4GA.","size.status.","lastmodified.status.","lastmodified.Exiftool.7.74.","file_path.status.","file_path.OIS.File.Information.0.1.","file_name.status.","file_name.OIS.File.Information.0.1.","checksum_md5.status.","checksum_md5.OIS.File.Information.0.1.","created.status.","created.Exiftool.7.74.","created.NLNZ.Metadata.Extractor.3.4GA.","lastmodified_fs.status.","lastmodified_fs.OIS.File.Information.0.1.","creating_application_name.status.","creating_application_name.Exiftool.7.74.","creating_application_name.NLNZ.Metadata.Extractor.3.4GA.","wellformed.status.","valid.status.","message.status.","message.Jhove.1.5.","created_year.status.","created_year.C3PO.0.6.","markupbasis.status.","markupbasis.Jhove.1.5.","markupBasisVersion.status.","markupBasisVersion.Jhove.1.5.","pagecount.status.","is_rightsmanaged.status.","is_protected.status.","content_type.status.","content_type.C3PO.0.6.","file_extension.status.","file_extension.C3PO.0.6.","charset.status.","charset.Exiftool.7.74.","charset.Jhove.1.5.","charset.file.utility.5.03.","charset.NLNZ.Metadata.Extractor.3.4GA.","linebreak.status.","linebreak.Jhove.1.5.","linebreak.file.utility.5.03.","title.status.","title.Exiftool.7.74.","title.NLNZ.Metadata.Extractor.3.4GA.","author.status.","author.Exiftool.7.74.","author.NLNZ.Metadata.Extractor.3.4GA.","creating_application_version.status.","creating_application_version.Exiftool.7.74.","wordcount.status.","charactercount.status.","language.status.","language.NLNZ.Metadata.Extractor.3.4GA.","creating_os.status.","creating_os.file.utility.5.03.","scanner_softwarename.status.","scanner_softwarename.Exiftool.7.74."
"145","format","Microsoft Powerpoint Presentation","/home/petrov/taverna/tmp/871/871866.ppt","CONFLICT","PPT","","","Microsoft Powerpoint Presentation","","Microsoft Excel Format","","CONFLICT","application/vnd.ms-powerpoint","","","application/vnd.ms-powerpoint","","application/vnd.ms-excel","","CONFLICT","fmt/126","CONFLICT","","","","97-2002","","SINGLE_RESULT","SINGLE_RESULT","Fri Jan 27 09:17:06 CET 2012","SINGLE_RESULT","/home/petrov/taverna/tmp/871/871866.ppt","SINGLE_RESULT","/home/petrov/taverna/tmp/871/871866.ppt","SINGLE_RESULT","73e0c3846ad156854124afdd66173dc7","SINGLE_RESULT","Tue Aug 12 13:05:36 CEST 2003","","SINGLE_RESULT","Fri Jan 27 09:17:06 CET 2012","","","","","","","","SINGLE_RESULT","2003","","","","","","","","CONFLICT","Document","SINGLE_RESULT","ppt","","","","","","","","","","","","","","","","","","","","","","","",""
"146","format","Microsoft Powerpoint Presentation","/home/petrov/taverna/tmp/871/871756.ppt","CONFLICT","PPT","","","Microsoft Powerpoint Presentation","","Microsoft Excel Format","","CONFLICT","application/vnd.ms-powerpoint","","","application/vnd.ms-powerpoint","","application/vnd.ms-excel","","CONFLICT","fmt/126","CONFLICT","","","","97-2002","","SINGLE_RESULT","SINGLE_RESULT","Fri Jan 27 09:17:30 CET 2012","SINGLE_RESULT","/home/petrov/taverna/tmp/871/871756.ppt","SINGLE_RESULT","/home/petrov/taverna/tmp/871/871756.ppt","SINGLE_RESULT","852e2b0e8b8997cdfb9689789950b9f4","","","","SINGLE_RESULT","Fri Jan 27 09:17:30 CET 2012","","","","","","","","","","","","","","","","","CONFLICT","Document","SINGLE_RESULT","ppt","","","","","","","","","","","","","","","","","","","","","","","",""
"147","format","Microsoft Powerpoint Presentation","/home/petrov/taverna/tmp/871/871751.ppt","CONFLICT","PPT","","","Microsoft Powerpoint Presentation","","Microsoft Excel Format","","CONFLICT","application/vnd.ms-powerpoint","","","application/vnd.ms-powerpoint","","application/vnd.ms-excel","","CONFLICT","fmt/126","CONFLICT","","","","97-2002","","SINGLE_RESULT","SINGLE_RESULT","Fri Jan 27 09:17:29 CET 2012","SINGLE_RESULT","/home/petrov/taverna/tmp/871/871751.ppt","SINGLE_RESULT","/home/petrov/taverna/tmp/871/871751.ppt","SINGLE_RESULT","ad710b760fb53c104200a64044969bbf","SINGLE_RESULT","Thu Jun 08 18:40:58 CEST 2006","","SINGLE_RESULT","Fri Jan 27 09:17:29 CET 2012","","","","","","","","SINGLE_RESULT","2006","","","","","","","","CONFLICT","Document","SINGLE_RESULT","ppt","","","","","","","","","","","","","","","","","","","","","","","",""
"148","format","Microsoft Powerpoint Presentation","/home/petrov/taverna/tmp/871/871746.ppt","CONFLICT","PPT","","","Microsoft Powerpoint Presentation","","Microsoft Excel Format","","CONFLICT","application/vnd.ms-powerpoint","","","application/vnd.ms-powerpoint","","application/vnd.ms-excel","","CONFLICT","fmt/126","CONFLICT","","","","97-2002","","SINGLE_RESULT","SINGLE_RESULT","Fri Jan 27 09:17:59 CET 2012","SINGLE_RESULT","/home/petrov/taverna/tmp/871/871746.ppt","SINGLE_RESULT","/home/petrov/taverna/tmp/871/871746.ppt","SINGLE_RESULT","1b058283fb92bae5538c2e74342dffda","SINGLE_RESULT","Thu Apr 26 21:50:17 CEST 2001","","SINGLE_RESULT","Fri Jan 27 09:17:59 CET 2012","","","","","","","","SINGLE_RESULT","2001","","","","","","","","CONFLICT","Document","SINGLE_RESULT","ppt","","","","","","","","","","","","","","","","","","","","","","","",""
"149","format","Microsoft Powerpoint Presentation","/home/petrov/taverna/tmp/871/871757.ppt","CONFLICT","PPT","","","Microsoft Powerpoint Presentation","","Microsoft Excel Format","","CONFLICT","application/vnd.ms-powerpoint","","","application/vnd.ms-powerpoint","","application/vnd.ms-excel","","CONFLICT","fmt/126","CONFLICT","","","","97-2002","","SINGLE_RESULT","SINGLE_RESULT","Fri Jan 27 09:17:43 CET 2012","SINGLE_RESULT","/home/petrov/taverna/tmp/871/871757.ppt","SINGLE_RESULT","/home/petrov/taverna/tmp/871/871757.ppt","SINGLE_RESULT","893c0776badbd764833d7bbd8f48afe5","SINGLE_RESULT","Wed Jan 10 14:31:13 CET 2001","","SINGLE_RESULT","Fri Jan 27 09:17:43 CET 2012","","","","","","","","SINGLE_RESULT","2001","","","","","","","","CONFLICT","Document","SINGLE_RESULT","ppt","","","","","","","","","","","","","","","","","","","","","","","",""
"150","format","Comma Separated Values","/home/petrov/taverna/tmp/893/893154.csv","CONFLICT","","Plain text","Plain text","Comma Separated Values","","","","CONFLICT","","text/plain","text/plain","text/csv","","","","CONFLICT","x-fmt/18","","","","","","","","","","SINGLE_RESULT","/home/petrov/taverna/tmp/893/893154.csv","SINGLE_RESULT","/home/petrov/taverna/tmp/893/893154.csv","SINGLE_RESULT","1941bc2f5f3325b28b5994252e9d6a36","","","","SINGLE_RESULT","Sat Jan 28 04:48:08 CET 2012","","","","SINGLE_RESULT","SINGLE_RESULT","","","","","","","","","","","","CONFLICT","","SINGLE_RESULT","csv","","","US-ASCII","","","SINGLE_RESULT","LF","","","","","","","","","","","","","","","","",""
"151","format","Comma Separated Values","/home/petrov/taverna/tmp/893/893493.csv","CONFLICT","","Plain text","Plain text","Comma Separated Values","","","","CONFLICT","","text/plain","text/plain","text/csv","","","","CONFLICT","x-fmt/18","","","","","","","","","","SINGLE_RESULT","/home/petrov/taverna/tmp/893/893493.csv","SINGLE_RESULT","/home/petrov/taverna/tmp/893/893493.csv","SINGLE_RESULT","5dabeb9c3472f4cefba7757e2edfcebb","","","","SINGLE_RESULT","Sat Jan 28 04:48:49 CET 2012","","","","SINGLE_RESULT","SINGLE_RESULT","","","","","","","","","","","","CONFLICT","","SINGLE_RESULT","csv","","","US-ASCII","","","SINGLE_RESULT","LF","","","","","","","","","","","","","","","","",""
"152","format","Comma Separated Values","/home/petrov/taverna/tmp/893/893153.csv","CONFLICT","","Plain text","Plain text","Comma Separated Values","","","","CONFLICT","","text/plain","text/plain","text/csv","","","","CONFLICT","x-fmt/18","","","","","","","","","","SINGLE_RESULT","/home/petrov/taverna/tmp/893/893153.csv","SINGLE_RESULT","/home/petrov/taverna/tmp/893/893153.csv","SINGLE_RESULT","b46b64cf8209f6211eeb32f631d6356a","","","","SINGLE_RESULT","Sat Jan 28 04:48:05 CET 2012","","","","SINGLE_RESULT","SINGLE_RESULT","","","","","","","","","","","","CONFLICT","","SINGLE_RESULT","csv","","","US-ASCII","","","","CR/LF","","","","","","","","","","","","","","","","",""
"153","format","Comma Separated Values","/home/petrov/taverna/tmp/893/893615.csv","CONFLICT","","Plain text","Plain text","Comma Separated Values","","","","CONFLICT","","text/plain","text/plain","text/csv","","","","CONFLICT","x-fmt/18","","","","","","","","","","SINGLE_RESULT","/home/petrov/taverna/tmp/893/893615.csv","SINGLE_RESULT","/home/petrov/taverna/tmp/893/893615.csv","SINGLE_RESULT","979e1862f54145fb325d2d94835bd9e0","","","","SINGLE_RESULT","Sat Jan 28 04:48:34 CET 2012","","","","SINGLE_RESULT","SINGLE_RESULT","","","","","","","","","","","","CONFLICT","","SINGLE_RESULT","csv","","","US-ASCII","","","","CR/LF","","","","","","","","","","","","","","","","",""
"154","format","Comma Separated Values","/home/petrov/taverna/tmp/893/893417.csv","CONFLICT","","","Plain text","Comma Separated Values","","","","CONFLICT","","","text/plain","text/csv","","","","CONFLICT","x-fmt/18","","","","","","","SINGLE_RESULT","","","SINGLE_RESULT","/home/petrov/taverna/tmp/893/893417.csv","SINGLE_RESULT","/home/petrov/taverna/tmp/893/893417.csv","SINGLE_RESULT","006fe528c98f8eafd4e2adfde0e1606e","","","","SINGLE_RESULT","Sat Jan 28 04:48:30 CET 2012","","","","","","","","","","","","","","","","","CONFLICT","","SINGLE_RESULT","csv","SINGLE_RESULT","","","UNKNOWN-8BIT","","SINGLE_RESULT","","CR/LF","","","","","","","","","","","","","","","",""
"155","format","Comma Separated Values","/home/petrov/taverna/tmp/893/893383.csv","CONFLICT","","Plain text","Plain text","Comma Separated Values","","","","CONFLICT","","text/plain","text/plain","text/csv","","","","CONFLICT","x-fmt/18","","","","","","","","","","SINGLE_RESULT","/home/petrov/taverna/tmp/893/893383.csv","SINGLE_RESULT","/home/petrov/taverna/tmp/893/893383.csv","SINGLE_RESULT","ef88dfc08a6fe68df9636d924b534e96","","","","SINGLE_RESULT","Sat Jan 28 04:48:08 CET 2012","","","","SINGLE_RESULT","SINGLE_RESULT","","","","","","","","","","","","CONFLICT","","SINGLE_RESULT","csv","","","US-ASCII","","","","CR/LF","","","","","","","","","","","","","","","","",""
"156","format","Comma Separated Values","/home/petrov/taverna/tmp/893/893506.csv","CONFLICT","","Plain text","Plain text","Comma Separated Values","","","","CONFLICT","","text/plain","text/plain","text/csv","","","","CONFLICT","x-fmt/18","","","","","","","","","","SINGLE_RESULT","/home/petrov/taverna/tmp/893/893506.csv","SINGLE_RESULT","/home/petrov/taverna/tmp/893/893506.csv","SINGLE_RESULT","0837e342a4b72ea5c36738094a73d910","","","","SINGLE_RESULT","Sat Jan 28 04:48:25 CET 2012","","","","SINGLE_RESULT","SINGLE_RESULT","","","","","","","","","","","","CONFLICT","","SINGLE_RESULT","csv","","","US-ASCII","","","","CR/LF","","","","","","","","","","","","","","","","",""
"157","format","Comma Separated Values","/home/petrov/taverna/tmp/893/893616.csv","CONFLICT","","Plain text","Plain text","Comma Separated Values","","","","CONFLICT","","text/plain","text/plain","text/csv","","","","CONFLICT","x-fmt/18","","","","","","","","","","SINGLE_RESULT","/home/petrov/taverna/tmp/893/893616.csv","SINGLE_RESULT","/home/petrov/taverna/tmp/893/893616.csv","SINGLE_RESULT","2025c5438173f72a817ac21dd006b47b","","","","SINGLE_RESULT","Sat Jan 28 04:48:27 CET 2012","","","","SINGLE_RESULT","SINGLE_RESULT","","","","","","","","","","","","CONFLICT","","SINGLE_RESULT","csv","","","US-ASCII","","","","CR/LF","","","","","","","","","","","","","","","","",""
"158","format","Comma Separated Values","/home/petrov/taverna/tmp/893/893968.csv","CONFLICT","","Plain text","Plain text","Comma Separated Values","","","","CONFLICT","","text/plain","text/plain","text/csv","","","","CONFLICT","x-fmt/18","","","","","","","","","","SINGLE_RESULT","/home/petrov/taverna/tmp/893/893968.csv","SINGLE_RESULT","/home/petrov/taverna/tmp/893/893968.csv","SINGLE_RESULT","f2c59ecc917f9c7ae4c7d1ed65069f1a","","","","SINGLE_RESULT","Sat Jan 28 04:48:49 CET 2012","","","","SINGLE_RESULT","SINGLE_RESULT","","","","","","","","","","","","CONFLICT","","SINGLE_RESULT","csv","","","US-ASCII","","","","CR/LF","","","","","","","","","","","","","","","","",""
"159","format","Comma Separated Values","/home/petrov/taverna/tmp/893/893035.csv","CONFLICT","","Plain text","Plain text","Comma Separated Values","","","","CONFLICT","","text/plain","text/plain","text/csv","","","","CONFLICT","x-fmt/18","","","","","","","","","","SINGLE_RESULT","/home/petrov/taverna/tmp/893/893035.csv","SINGLE_RESULT","/home/petrov/taverna/tmp/893/893035.csv","SINGLE_RESULT","c68aa8401f74228e8f345d7eba9286ef","","","","SINGLE_RESULT","Sat Jan 28 04:48:33 CET 2012","","","","SINGLE_RESULT","SINGLE_RESULT","","","","","","","","","","","","CONFLICT","","SINGLE_RESULT","csv","","","US-ASCII","","","SINGLE_RESULT","LF","","","","","","","","","","","","","","","","",""
"160","format","Comma Separated Values","/home/petrov/taverna/tmp/893/893507.csv","CONFLICT","","Plain text","Plain text","Comma Separated Values","","","","CONFLICT","","text/plain","text/plain","text/csv","","","","CONFLICT","x-fmt/18","","","","","","","","","","SINGLE_RESULT","/home/petrov/taverna/tmp/893/893507.csv","SINGLE_RESULT","/home/petrov/taverna/tmp/893/893507.csv","SINGLE_RESULT","77d61db93b9669fb72b9843c20cb9778","","","","SINGLE_RESULT","Sat Jan 28 04:48:09 CET 2012","","","","SINGLE_RESULT","SINGLE_RESULT","","","","","","","","","","","","CONFLICT","","SINGLE_RESULT","csv","","","US-ASCII","","","","CR/LF","","","","","","","","","","","","","","","","",""
"161","format","Extensible Markup Language","/home/petrov/taverna/tmp/893/893162.xml","CONFLICT","XMP","Extensible Markup Language","","","","","Extensible Markup Language","CONFLICT","text/xml","text/xml","","","","","text/xml","","","CONFLICT","","1","","","","","SINGLE_RESULT","Sat Jan 28 04:48:00 CET 2012","SINGLE_RESULT","/home/petrov/taverna/tmp/893/893162.xml","SINGLE_RESULT","/home/petrov/taverna/tmp/893/893162.xml","SINGLE_RESULT","53561fb0802774698bdc0f2afa81e2ad","","","","SINGLE_RESULT","Sat Jan 28 04:48:00 CET 2012","","","","SINGLE_RESULT","SINGLE_RESULT","","","","","SINGLE_RESULT","XML","SINGLE_RESULT","1","","","","CONFLICT","Document","SINGLE_RESULT","xml","SINGLE_RESULT","","UTF-8","","","","","","","","","","","","","","","","","","","","",""
"162","format","Extensible Markup Language","/home/petrov/taverna/tmp/893/893273.xml","CONFLICT","XMP","Extensible Markup Language","","","","","Extensible Markup Language","CONFLICT","text/xml","text/xml","","","","","text/xml","","","CONFLICT","","1","","","","","SINGLE_RESULT","Sat Jan 28 04:48:16 CET 2012","SINGLE_RESULT","/home/petrov/taverna/tmp/893/893273.xml","SINGLE_RESULT","/home/petrov/taverna/tmp/893/893273.xml","SINGLE_RESULT","e24cfd7dbf48559689fb429fe1933444","","","","SINGLE_RESULT","Sat Jan 28 04:48:16 CET 2012","","","","SINGLE_RESULT","SINGLE_RESULT","","","","","SINGLE_RESULT","XML","SINGLE_RESULT","1","","","","CONFLICT","Document","SINGLE_RESULT","xml","SINGLE_RESULT","","UTF-8","","","","","","","","","","","","","","","","","","","","",""
"163","format","Extensible Markup Language","/home/petrov/taverna/tmp/893/893391.xml","CONFLICT","XMP","Extensible Markup Language","","","","","Extensible Markup Language","CONFLICT","text/xml","text/xml","","","","","text/xml","","","CONFLICT","","1","","","","","SINGLE_RESULT","Sat Jan 28 04:48:08 CET 2012","SINGLE_RESULT","/home/petrov/taverna/tmp/893/893391.xml","SINGLE_RESULT","/home/petrov/taverna/tmp/893/893391.xml","SINGLE_RESULT","70c4a28545576630d541c7b049b1afe9","","","","SINGLE_RESULT","Sat Jan 28 04:48:08 CET 2012","","","","SINGLE_RESULT","SINGLE_RESULT","","","","","SINGLE_RESULT","XML","SINGLE_RESULT","1","","","","CONFLICT","Document","SINGLE_RESULT","xml","SINGLE_RESULT","","UTF-8","","","","","","","","","","","","","","","","","","","","",""
"164","format","Extensible Markup Language","/home/petrov/taverna/tmp/893/893390.xml","CONFLICT","XMP","Extensible Markup Language","","","","","Extensible Markup Language","CONFLICT","text/xml","text/xml","","","","","text/xml","","","CONFLICT","","1","","","","","SINGLE_RESULT","Sat Jan 28 04:48:26 CET 2012","SINGLE_RESULT","/home/petrov/taverna/tmp/893/893390.xml","SINGLE_RESULT","/home/petrov/taverna/tmp/893/893390.xml","SINGLE_RESULT","f1c209b6b586b678eb295fc2ce776440","","","","SINGLE_RESULT","Sat Jan 28 04:48:26 CET 2012","","","","SINGLE_RESULT","SINGLE_RESULT","","","","","SINGLE_RESULT","XML","SINGLE_RESULT","1","","","","CONFLICT","Document","SINGLE_RESULT","xml","SINGLE_RESULT","","UTF-8","","","","","","","","","","","","","","","","","","","","",""
"165","format","Extensible Markup Language","/home/petrov/taverna/tmp/893/893865.xml","CONFLICT","XMP","Extensible Markup Language","","","","","Extensible Markup Language","CONFLICT","text/xml","text/xml","","","","","text/xml","","","CONFLICT","","1","","","","","SINGLE_RESULT","Sat Jan 28 04:48:44 CET 2012","SINGLE_RESULT","/home/petrov/taverna/tmp/893/893865.xml","SINGLE_RESULT","/home/petrov/taverna/tmp/893/893865.xml","SINGLE_RESULT","f815fe91aa136bd29ff7f414a48dcff8","","","","SINGLE_RESULT","Sat Jan 28 04:48:44 CET 2012","","","","SINGLE_RESULT","SINGLE_RESULT","","","","","SINGLE_RESULT","XML","SINGLE_RESULT","1","","","","CONFLICT","Document","SINGLE_RESULT","xml","SINGLE_RESULT","","UTF-8","","","","","","","","","","","","","","","","","","","","",""
"166","format","Extensible Markup Language","/home/petrov/taverna/tmp/893/893975.xml","CONFLICT","XMP","Extensible Markup Language","","","","","Extensible Markup Language","CONFLICT","text/xml","text/xml","","","","","text/xml","","","CONFLICT","","1","","","","","SINGLE_RESULT","Sat Jan 28 04:48:59 CET 2012","SINGLE_RESULT","/home/petrov/taverna/tmp/893/893975.xml","SINGLE_RESULT","/home/petrov/taverna/tmp/893/893975.xml","SINGLE_RESULT","5e607dc4d8568c0ca3022c7ec3d9eb94","","","","SINGLE_RESULT","Sat Jan 28 04:48:59 CET 2012","","","","SINGLE_RESULT","SINGLE_RESULT","","","","","SINGLE_RESULT","XML","SINGLE_RESULT","1","","","","CONFLICT","Document","SINGLE_RESULT","xml","SINGLE_RESULT","","UTF-8","","","","","","","","","","","","","","","","","","","","",""
"167","format","Extensible Markup Language","/home/petrov/taverna/tmp/893/893512.xml","CONFLICT","XMP","Extensible Markup Language","","","","","Extensible Markup Language","CONFLICT","text/xml","text/xml","","","","","text/xml","","","CONFLICT","","1","","","","","SINGLE_RESULT","Sat Jan 28 04:48:08 CET 2012","SINGLE_RESULT","/home/petrov/taverna/tmp/893/893512.xml","SINGLE_RESULT","/home/petrov/taverna/tmp/893/893512.xml","SINGLE_RESULT","4d5314a49bc8fcc17698bc9d15ec2374","","","","SINGLE_RESULT","Sat Jan 28 04:48:08 CET 2012","","","","SINGLE_RESULT","SINGLE_RESULT","","","","","SINGLE_RESULT","XML","SINGLE_RESULT","1","","","","CONFLICT","Document","SINGLE_RESULT","xml","SINGLE_RESULT","","UTF-8","","","","","","","","","","","","","","","","","","","","",""
"168","format","Extensible Markup Language","/home/petrov/taverna/tmp/893/893042.xml","CONFLICT","XMP","Extensible Markup Language","","","","","Extensible Markup Language","CONFLICT","text/xml","text/xml","","","","","text/xml","","","CONFLICT","","1","","","","","SINGLE_RESULT","Sat Jan 28 04:48:59 CET 2012","SINGLE_RESULT","/home/petrov/taverna/tmp/893/893042.xml","SINGLE_RESULT","/home/petrov/taverna/tmp/893/893042.xml","SINGLE_RESULT","42d0e624bd8381917614aa1f57c08862","","","","SINGLE_RESULT","Sat Jan 28 04:48:59 CET 2012","","","","SINGLE_RESULT","SINGLE_RESULT","","","","","SINGLE_RESULT","XML","SINGLE_RESULT","1","","","","CONFLICT","Document","SINGLE_RESULT","xml","SINGLE_RESULT","","UTF-8","","","","","","","","","","","","","","","","","","","","",""
"169","format","Extensible Markup Language","/home/petrov/taverna/tmp/893/893628.xml","CONFLICT","XMP","Extensible Markup Language","","","","","Extensible Markup Language","CONFLICT","text/xml","text/xml","","","","","text/xml","","","CONFLICT","","1","","","","","SINGLE_RESULT","Sat Jan 28 04:48:02 CET 2012","SINGLE_RESULT","/home/petrov/taverna/tmp/893/893628.xml","SINGLE_RESULT","/home/petrov/taverna/tmp/893/893628.xml","SINGLE_RESULT","5f2701ba7bc342c7bcdabc44c912acf8","","","","SINGLE_RESULT","Sat Jan 28 04:48:02 CET 2012","","","","SINGLE_RESULT","SINGLE_RESULT","","","","","SINGLE_RESULT","XML","SINGLE_RESULT","1","","","","CONFLICT","Document","SINGLE_RESULT","xml","SINGLE_RESULT","","UTF-8","","","","","","","","","","","","","","","","","","","","",""
"170","format","Extensible Markup Language","/home/petrov/taverna/tmp/880/880048.xml","CONFLICT","XMP","Extensible Markup Language","","","","","Extensible Markup Language","CONFLICT","text/xml","text/xml","","","","","text/xml","","","CONFLICT","","1","","","","","SINGLE_RESULT","Fri Jan 27 17:58:42 CET 2012","SINGLE_RESULT","/home/petrov/taverna/tmp/880/880048.xml","SINGLE_RESULT","/home/petrov/taverna/tmp/880/880048.xml","SINGLE_RESULT","c825c0515932681137374ebe30820b22","","","","SINGLE_RESULT","Fri Jan 27 17:58:42 CET 2012","","","","SINGLE_RESULT","SINGLE_RESULT","","","","","SINGLE_RESULT","XML","SINGLE_RESULT","1","","","","CONFLICT","Document","SINGLE_RESULT","xml","SINGLE_RESULT","","UTF-8","","","","","","","","","","","","","","","","","","","","",""
"171","format","Extensible Markup Language","/home/petrov/taverna/tmp/880/880405.xml","CONFLICT","XMP","Extensible Markup Language","","","","","Extensible Markup Language","CONFLICT","text/xml","text/xml","","","","","text/xml","","","CONFLICT","","1","","","","","SINGLE_RESULT","Fri Jan 27 17:59:01 CET 2012","SINGLE_RESULT","/home/petrov/taverna/tmp/880/880405.xml","SINGLE_RESULT","/home/petrov/taverna/tmp/880/880405.xml","SINGLE_RESULT","e54d137c3d69a33e32b6953510046863","","","","SINGLE_RESULT","Fri Jan 27 17:59:01 CET 2012","","","","SINGLE_RESULT","SINGLE_RESULT","","","","","SINGLE_RESULT","XML","SINGLE_RESULT","1","","","","CONFLICT","Document","SINGLE_RESULT","xml","SINGLE_RESULT","","UTF-8","","","","","","","","","","","","","","","","","","","","",""
"172","format","GZIP Format","/home/petrov/taverna/tmp/893/893520.gz","CONFLICT","MPEG 1/2 Audio Layer 3","","GZIP Format","GZIP Format","","GZIP Format","","CONFLICT","audio/mpeg","","application/x-gzip","application/x-gzip","","application/x-gzip","","CONFLICT","x-fmt/266","","","","","","","SINGLE_RESULT","SINGLE_RESULT","Sat Jan 28 04:48:58 CET 2012","SINGLE_RESULT","/home/petrov/taverna/tmp/893/893520.gz","SINGLE_RESULT","/home/petrov/taverna/tmp/893/893520.gz","SINGLE_RESULT","d384d62803dd86de3157d0e1be30fde8","","","","SINGLE_RESULT","Sat Jan 28 04:48:58 CET 2012","","","","","","","","","","","","","","","","","CONFLICT","Archive","SINGLE_RESULT","gz","","","","","","","","","","","","","","","","","","","","","SINGLE_RESULT","Unix","",""
